Weight,Volume,Dimensions,AnomalyFlag
236.0,3.4,44x32x24,0
144.0,4.4,18x38x10,0
172.2,3.7,46x32x18,0
61.2,2.6,26x15x13,0
98.8,2.0,19x37x28,0
161.9,3.2,38x40x8,0
314.8,4.7,26x18x19,0
85.7,2.0,28x12x15,0
60.8,2.1,44x39x9,0
101.5,3.8,22x25x24,1
286.1,3.6,48x16x16,0
108.5,2.1,38x35x17,0
180.4,4.2,18x29x23,0
343.7,5.9,29x14x10,0
338.3,6.1,15x12x18,0
297.2,4.7,42x13x18,0
335.2,4.8,48x25x9,0
349.8,5.7,40x20x21,0
188.1,4.4,25x28x26,0
285.5,3.5,47x12x20,0
188.4,3.3,23x10x11,0
286.8,4.3,15x38x25,0
311.8,4.1,34x38x13,0
295.6,5.5,22x31x18,0
263.6,3.7,29x34x24,0
76.2,3.4,20x11x28,0
287.2,4.3,19x22x28,0
173.3,4.4,32x37x22,0
77.3,1.5,35x17x18,0
68.2,1.4,34x27x14,0
284.4,3.7,50x16x15,0
307.5,4.7,22x25x12,0
170.9,4.1,45x35x29,0
151.9,4.0,19x28x12,0
349.3,6.3,41x40x17,0
192.6,3.4,34x31x29,0
287.5,3.6,46x30x28,0
250.7,4.8,34x26x30,0
337.6,5.9,25x19x9,0
143.5,4.2,33x22x24,0
131.0,2.9,29x30x19,0
206.9,3.1,41x31x19,0
102.6,2.9,31x28x28,0
143.0,4.1,50x23x24,0
210.3,3.2,17x39x30,0
236.8,4.5,30x25x26,0
101.2,3.3,23x29x19,0
333.9,5.6,49x34x9,0
185.5,4.0,50x31x20,0
247.4,5.3,26x38x10,0
287.2,3.4,27x34x15,1
94.7,3.0,35x39x16,0
258.3,5.1,22x33x24,0
189.0,3.1,39x27x28,0
155.7,3.4,26x34x22,0
240.6,4.5,29x39x24,0
279.2,3.7,26x27x20,0
168.7,2.6,47x13x17,0
212.6,2.9,24x23x29,0
347.8,4.7,27x22x15,1
285.0,5.4,28x19x18,0
158.3,2.6,23x29x29,0
262.7,3.8,48x13x25,0
98.3,3.2,38x25x15,0
116.5,3.8,25x33x11,0
196.5,2.7,39x29x11,0
157.5,2.6,36x15x19,0
296.9,5.6,44x23x27,0
250.5,4.6,20x36x14,0
133.7,3.6,27x24x15,0
338.1,4.5,47x21x23,0
335.0,6.3,28x26x26,0
73.5,1.9,36x38x29,0
325.9,3.8,19x26x15,0
315.4,3.7,21x18x21,0
102.8,2.4,25x34x21,0
349.7,5.0,33x39x10,0
304.3,5.0,29x29x17,0
57.0,3.2,33x30x19,0
260.7,3.2,23x28x26,0
130.8,2.4,41x17x12,0
249.4,3.6,25x31x21,0
255.1,3.2,18x15x24,0
155.9,4.1,44x34x30,0
296.2,4.0,48x36x18,0
196.1,4.4,16x22x26,0
268.5,4.7,45x32x19,0
301.9,4.4,27x24x20,0
168.8,3.9,30x32x18,0
249.7,5.4,43x16x29,0
90.4,2.1,50x25x25,0
248.2,3.1,38x15x8,0
277.7,4.6,26x29x12,0
129.8,2.1,18x33x14,0
313.1,3.9,31x33x24,0
132.4,2.2,32x38x9,0
180.3,3.7,31x26x25,0
179.5,3.2,42x13x24,0
190.1,2.4,47x16x8,0
335.2,4.6,40x27x27,0
271.7,5.3,16x13x22,0
314.7,4.1,15x15x30,0
332.8,6.3,43x33x11,0
337.2,6.0,27x39x30,0
175.1,3.3,15x34x12,0
330.1,4.7,48x17x11,0
296.7,5.2,15x23x25,0
209.0,4.6,45x26x22,0
275.9,3.7,16x20x24,0
204.3,3.7,18x39x15,0
75.4,2.2,45x10x10,0
303.4,6.0,40x29x20,0
253.4,5.4,39x35x27,0
290.8,4.9,46x18x19,0
284.3,3.6,46x16x28,0
107.0,4.0,25x10x23,0
68.0,3.4,48x35x14,0
202.1,4.7,42x38x20,0
216.4,3.7,44x33x10,0
186.4,3.1,25x29x27,0
139.1,2.8,50x31x8,0
265.2,3.3,46x12x28,0
169.3,4.1,19x16x24,0
176.8,4.7,45x34x24,0
82.3,2.6,40x12x9,1
138.2,2.1,45x35x29,0
104.5,3.7,49x19x28,0
261.4,4.8,42x21x21,0
81.3,2.7,17x31x13,0
85.9,1.8,25x11x24,0
54.5,2.6,49x23x15,0
166.2,4.2,44x23x10,0
66.8,1.3,33x15x21,0
160.9,2.7,48x17x16,1
334.0,5.3,47x17x14,0
75.5,2.6,48x24x12,0
100.5,1.7,38x13x16,0
180.8,3.4,43x30x15,0
127.3,3.1,24x16x19,0
92.0,2.9,40x28x19,0
128.9,2.2,26x40x10,0
236.0,3.9,42x11x13,0
72.5,1.9,28x38x13,0
318.6,3.7,39x40x29,0
201.7,2.9,42x13x26,1
333.3,6.3,29x10x28,0
316.4,5.6,37x37x14,0
308.6,5.7,35x27x20,0
86.9,1.9,33x23x8,0
109.1,1.9,16x23x22,1
211.5,4.0,42x34x23,0
205.4,3.5,25x22x21,0
202.4,3.7,33x24x26,0
210.3,3.9,30x12x8,0
131.8,2.6,47x37x23,0
103.9,2.6,47x31x22,0
201.2,4.0,35x29x13,0
218.6,4.2,29x16x24,0
207.7,3.0,31x31x21,0
94.3,1.6,32x26x24,0
243.6,2.9,43x33x11,0
146.2,2.1,43x36x27,0
94.6,3.5,37x12x30,0
228.4,3.3,40x34x8,0
128.1,3.7,40x16x11,0
325.2,5.5,26x32x17,0
348.3,6.2,18x30x27,0
250.5,4.6,27x35x10,0
201.0,4.5,28x24x12,0
217.6,2.9,20x21x29,0
224.1,5.1,33x15x10,0
269.1,5.4,15x33x14,0
255.6,4.9,49x35x28,0
154.7,2.8,38x21x27,0
193.7,3.3,50x20x19,0
91.5,3.0,26x34x19,0
115.3,3.2,43x33x12,0
276.2,4.5,35x15x30,0
278.7,3.3,37x27x24,0
305.7,3.7,34x35x9,0
87.7,3.4,19x30x30,0
179.3,2.3,27x33x20,0
135.8,2.4,31x38x18,0
153.0,4.2,31x34x10,0
213.3,4.4,36x22x23,0
119.4,1.7,33x31x11,0
108.0,2.7,31x37x11,0
245.8,3.7,44x38x23,0
150.2,2.4,49x39x9,0
108.9,2.0,30x27x22,0
116.2,3.9,34x18x13,0
157.7,3.3,25x10x25,0
239.8,3.7,18x23x11,0
218.7,5.1,39x26x18,0
342.3,6.2,21x30x28,0
327.6,3.9,32x16x17,0
270.8,3.6,38x18x25,0
177.4,2.8,35x28x30,0
188.8,4.8,31x36x24,0
236.0,3.2,19x37x13,0
267.9,4.3,34x18x27,0
62.2,1.4,35x17x29,0
198.8,3.9,21x30x24,0
231.1,3.2,20x33x28,0
192.5,2.7,38x31x17,0
176.7,3.3,43x40x17,0
330.5,5.4,20x39x21,0
122.9,3.1,23x26x9,0
213.9,5.0,17x37x24,0
287.0,5.0,20x21x15,1
218.0,3.7,45x15x9,0
111.8,4.0,46x32x11,0
154.2,4.3,25x35x22,0
295.1,5.9,39x34x16,0
155.3,4.0,48x33x11,0
315.7,6.1,48x20x19,0
221.4,5.1,28x40x17,0
342.7,6.4,15x27x24,0
298.4,5.1,41x22x10,0
293.7,5.8,32x24x14,0
79.1,1.5,23x39x28,0
304.1,5.6,31x33x29,0
347.9,4.0,40x35x22,0
291.3,3.6,50x16x18,0
58.3,1.1,36x33x15,0
125.0,3.2,22x39x25,0
237.2,4.8,36x34x16,0
162.7,2.9,25x20x10,0
93.3,1.8,41x26x14,0
239.6,3.4,42x17x30,0
175.8,2.4,19x14x15,0
139.2,3.0,16x14x11,0
149.7,4.3,24x17x17,0
215.0,3.3,33x19x28,0
106.7,3.1,15x35x18,0
204.2,4.1,30x14x29,0
190.0,3.8,40x25x8,0
77.1,3.0,32x10x22,0
216.0,4.5,50x23x14,0
126.4,3.8,26x31x10,0
107.9,3.6,18x29x13,0
277.4,4.8,22x22x28,0
263.4,5.6,44x13x21,0
184.5,4.2,29x38x22,0
129.2,3.2,50x14x11,1
70.9,3.1,19x28x9,0
237.8,4.9,36x21x13,0
212.5,2.7,47x34x9,0
313.0,3.8,32x34x13,0
317.3,4.1,45x16x12,0
54.8,3.3,23x25x20,1
349.6,6.5,27x19x26,0
291.7,4.2,26x40x8,0
175.9,3.0,23x19x12,0
313.0,3.6,42x13x15,0
324.1,4.8,15x22x19,0
209.6,3.0,49x21x14,0
230.6,4.2,43x18x28,0
228.2,4.6,22x10x13,0
150.4,2.3,49x37x9,0
328.2,5.4,40x20x19,0
248.3,5.4,22x26x19,0
220.2,4.2,45x40x13,0
305.3,3.7,22x38x18,0
152.9,3.7,26x11x14,0
254.4,4.1,49x25x17,0
178.6,2.7,34x14x24,0
256.3,3.3,49x29x29,0
179.5,3.5,22x23x10,0
102.8,3.0,44x18x27,0
271.3,5.5,37x36x14,0
77.0,2.0,16x16x10,0
134.9,2.8,20x30x25,0
99.7,1.5,31x15x13,0
266.7,5.6,33x35x9,0
166.6,3.4,33x39x25,0
273.0,4.8,32x31x25,0
89.5,2.1,21x33x24,0
247.3,3.9,16x38x20,0
191.8,3.5,49x26x8,1
208.1,3.4,28x34x22,0
116.9,2.7,47x18x25,0
268.8,3.5,28x27x19,0
269.0,4.7,39x34x17,1
58.3,3.0,19x17x27,0
200.6,4.4,25x38x16,0
81.6,2.8,39x21x13,0
70.6,2.9,41x16x21,0
189.3,4.5,34x16x16,0
204.0,3.0,32x37x23,0
218.2,4.3,40x37x28,0
269.0,3.2,23x38x11,0
78.7,2.2,27x40x13,0
181.1,4.4,34x34x10,0
79.8,2.1,16x20x14,0
103.0,4.0,34x39x21,0
289.6,4.0,32x15x18,0
51.9,1.7,16x13x18,0
242.6,3.5,37x16x29,0
112.6,1.8,49x17x9,0
194.7,3.5,21x38x23,0
158.0,2.2,24x20x16,0
227.0,4.1,31x32x13,0
240.7,3.2,26x35x13,0
128.8,3.1,39x18x20,1
120.7,1.9,25x36x24,0
252.8,4.1,25x36x9,0
87.7,1.6,42x24x27,0
182.2,3.1,26x30x29,0
245.9,5.1,25x16x15,0
273.4,4.8,16x14x9,0
287.0,5.6,45x29x9,0
91.3,1.9,41x23x23,0
132.1,2.1,36x24x24,0
232.8,3.6,27x15x10,0
250.7,3.5,18x37x16,0
310.8,4.3,18x35x27,0
192.0,3.3,20x10x22,0
142.4,3.3,39x33x19,0
213.2,3.2,22x11x30,0
140.3,2.1,43x31x24,0
111.2,2.4,17x19x9,0
309.1,6.0,23x16x26,0
230.5,3.9,50x21x13,0
261.8,5.1,41x35x25,0
157.2,4.0,36x40x23,0
106.6,1.6,41x18x21,0
338.8,5.6,30x29x13,0
320.7,4.7,35x38x11,0
257.9,4.1,44x18x10,0
207.8,3.1,35x11x25,0
186.7,4.5,24x21x26,0
57.1,1.4,48x26x22,0
124.2,3.9,27x40x16,0
79.8,3.8,24x21x12,0
98.7,1.5,47x27x22,0
255.7,5.4,44x15x20,0
307.5,5.3,41x18x14,0
159.2,4.4,44x30x25,0
92.5,1.4,15x22x24,1
144.1,4.3,29x15x11,0
86.0,3.7,48x34x16,0
346.9,6.2,35x17x13,0
58.6,2.3,21x29x10,0
168.1,4.0,18x37x23,0
277.6,5.1,27x22x10,0
343.0,6.1,39x10x10,0
62.1,2.5,39x40x24,0
270.4,4.5,40x23x18,0
245.0,4.6,26x22x14,0
83.6,3.1,20x31x22,0
137.8,3.5,39x37x15,0
213.4,3.8,32x35x10,0
207.3,3.5,38x15x19,0
184.7,2.5,34x13x17,0
152.7,2.2,24x27x28,0
167.4,4.1,49x12x11,0
228.0,3.7,31x24x24,0
127.8,3.9,34x13x24,0
57.5,2.4,16x10x16,0
265.8,5.3,36x13x27,0
106.5,2.9,20x20x15,0
292.1,5.5,45x20x20,0
224.9,3.1,41x12x27,0
65.2,1.5,25x21x26,0
207.5,3.4,29x22x24,0
287.9,4.9,47x19x10,0
74.3,3.4,45x11x18,0
238.3,4.7,15x25x27,1
119.7,1.8,37x17x18,0
224.4,3.3,38x17x12,0
91.6,2.2,34x40x14,0
124.6,2.0,38x12x16,0
233.8,3.8,43x11x22,0
269.0,4.1,24x27x15,0
134.9,2.8,24x26x23,0
176.5,3.9,20x26x8,0
167.1,3.4,28x17x17,0
220.8,4.8,46x25x9,0
121.3,3.6,50x29x10,1
336.2,4.1,43x24x28,0
338.0,4.9,34x21x13,0
104.9,1.6,38x37x12,0
179.7,4.5,22x35x15,0
146.9,2.7,37x15x20,0
170.5,4.6,40x22x22,0
315.3,6.0,25x36x27,1
153.5,4.2,24x34x12,0
128.3,2.1,43x28x10,0
121.6,2.8,24x11x18,0
188.7,2.9,29x10x15,0
104.0,2.4,50x30x10,0
108.9,3.8,20x12x25,0
128.3,4.2,16x37x8,0
179.4,3.3,21x25x30,0
245.0,4.7,20x32x28,0
291.7,5.5,42x27x27,0
100.1,1.7,37x25x14,0
315.0,4.7,30x11x14,0
66.5,1.2,26x35x24,0
77.4,3.7,23x21x15,0
157.6,3.9,49x31x21,0
338.7,6.2,39x27x27,0
90.6,1.7,34x36x26,0
270.4,5.5,35x14x8,0
97.3,2.0,45x31x23,0
227.0,4.4,29x29x11,0
259.4,5.0,46x17x30,0
78.7,3.3,44x24x29,0
234.3,4.9,23x21x14,0
103.1,3.5,37x10x27,0
161.3,2.8,47x15x28,0
310.2,5.8,25x32x20,0
234.8,4.9,26x40x22,0
271.0,3.9,44x19x17,0
331.8,5.1,33x20x18,0
259.1,4.6,41x12x24,0
190.4,4.4,28x22x19,0
346.1,4.9,35x33x18,0
314.4,4.7,20x20x13,0
82.5,1.8,44x15x20,0
121.7,4.2,42x21x13,0
323.6,6.2,41x40x12,0
214.3,4.0,44x27x14,0
196.3,4.8,31x22x24,0
282.8,3.5,36x27x17,0
85.3,3.6,17x23x21,0
273.7,4.1,41x18x26,0
195.4,3.1,40x18x8,0
326.6,4.1,44x19x17,0
113.3,1.9,50x19x8,0
170.2,3.7,20x27x13,0
177.7,4.6,25x25x23,0
135.6,3.4,35x35x28,0
204.8,4.8,38x28x29,0
348.3,4.6,37x35x18,1
132.7,2.0,31x22x25,0
185.8,3.9,45x21x22,0
62.8,2.5,38x11x13,0
112.8,3.1,21x17x21,0
201.8,4.8,33x20x17,0
246.4,4.5,39x38x13,0
249.1,3.6,46x13x8,0
154.1,3.9,39x28x13,0
134.7,2.1,24x22x20,0
330.3,4.9,19x27x28,0
285.8,4.3,17x24x19,0
64.8,1.3,43x27x10,0
63.4,2.5,46x20x16,0
347.6,5.1,22x33x12,1
55.7,3.1,35x15x21,0
94.2,3.9,23x27x28,0
347.4,4.8,31x13x19,0
215.9,3.9,48x15x19,0
127.5,1.8,25x29x18,0
291.8,5.8,25x14x30,0
177.6,2.6,32x11x18,0
284.3,3.8,40x12x23,0
227.7,2.9,44x18x9,0
275.4,4.4,26x24x13,0
249.6,5.4,19x31x21,0
345.1,6.2,46x40x18,0
92.0,2.5,45x32x13,0
198.9,3.6,31x29x17,0
157.8,4.5,30x17x20,0
258.9,4.7,20x37x26,0
328.0,4.7,21x34x21,0
209.6,3.0,18x16x8,0
131.1,3.0,47x13x27,0
133.4,3.0,15x18x24,0
228.2,4.1,28x22x20,0
236.3,2.9,36x20x14,0
202.9,3.6,48x40x27,0
248.5,4.8,15x30x10,0
289.2,5.3,28x24x17,0
341.0,5.1,36x37x30,0
233.3,3.5,40x24x30,0
225.7,4.9,18x10x19,0
166.0,3.5,31x37x21,0
253.2,4.1,21x22x8,0
295.1,5.4,47x11x29,0
93.5,2.7,17x12x25,1
108.4,2.0,29x37x19,0
271.8,3.8,33x14x16,0
130.5,1.9,35x38x12,0
314.6,4.3,26x21x13,0
311.1,5.5,45x23x20,0
348.0,6.2,36x20x30,0
164.5,2.7,16x27x13,0
311.9,3.9,16x35x12,1
331.0,6.2,15x22x28,0
236.6,5.0,34x16x23,0
176.2,2.9,36x19x30,0
155.3,3.5,23x22x10,0
222.0,4.2,39x27x28,0
312.0,4.2,48x31x10,0
334.9,5.9,48x36x13,0
331.9,5.8,26x25x8,0
79.6,2.9,35x19x11,0
257.7,3.4,37x16x27,0
276.1,4.3,20x31x9,0
76.5,2.9,27x28x15,0
89.9,3.7,43x11x12,0
54.8,2.6,15x33x16,0
229.6,4.1,21x12x22,0
188.5,3.8,47x37x18,0
326.8,5.0,41x25x30,0
229.1,3.2,29x33x26,0
100.9,3.8,46x26x17,0
99.6,3.3,25x31x14,0
64.2,1.3,37x14x12,0
320.6,5.8,40x16x12,0
81.4,2.3,26x33x28,0
327.5,6.3,38x27x29,1
225.4,3.0,37x40x29,0
314.7,5.9,48x15x8,0
101.4,1.7,23x21x8,0
164.6,3.7,23x16x14,1
235.7,3.8,35x32x12,0
127.0,3.2,26x22x27,0
303.0,4.6,41x32x30,0
323.8,5.4,19x30x23,0
344.7,4.6,42x40x27,0
117.9,2.0,47x16x16,0
252.2,3.6,37x35x24,0
347.6,4.3,27x12x16,0
74.4,2.9,15x22x14,0
78.5,3.1,49x29x11,0
244.6,4.7,45x33x16,0
235.0,2.9,35x10x29,0
235.6,3.7,25x21x14,0
66.4,2.1,16x23x10,0
163.3,2.6,47x26x27,0
280.0,4.2,27x28x20,0
155.7,2.6,37x31x15,0
347.4,6.2,19x34x11,0
332.1,5.5,34x10x9,0
272.1,3.5,46x20x10,0
178.1,2.4,34x40x20,0
101.4,2.2,46x15x29,0
218.3,5.1,22x40x25,0
152.6,2.7,46x28x15,0
263.8,4.2,48x13x10,0
215.6,4.9,37x29x21,0
312.3,4.9,31x26x19,0
196.8,4.8,30x13x16,0
304.3,4.9,40x10x14,1
179.5,2.4,26x28x18,0
229.0,3.1,45x35x16,0
140.5,2.2,44x37x21,0
312.1,6.0,22x40x27,0
295.4,3.8,41x28x9,0
278.6,3.3,29x22x19,0
91.6,1.8,45x11x11,0
60.7,1.7,25x10x23,0
97.2,3.7,39x19x29,0
289.7,5.0,49x35x21,0
272.4,4.8,37x18x17,0
222.1,2.9,38x27x28,0
78.2,2.5,48x14x11,0
224.1,2.8,20x17x9,0
277.1,4.2,46x28x18,1
144.7,3.2,50x21x11,0
79.2,3.2,22x18x21,0
344.3,4.5,49x13x15,0
185.5,4.2,30x17x28,0
150.1,4.3,47x40x20,0
289.2,3.5,20x13x29,0
106.4,2.7,37x32x25,0
279.6,4.4,28x23x14,0
288.4,3.8,49x33x19,0
90.7,3.0,44x19x28,0
122.6,3.8,38x35x16,0
255.7,3.5,39x16x27,0
331.9,5.8,46x17x25,0
242.5,3.9,48x11x26,0
165.1,3.1,34x18x30,0
80.9,1.3,44x34x24,0
57.5,3.1,30x16x9,0
163.4,3.6,25x27x26,0
304.7,5.0,44x29x9,0
329.1,5.1,15x22x21,0
318.3,5.5,48x36x21,0
136.7,3.4,17x36x30,0
263.0,3.3,43x23x28,0
336.0,5.7,31x39x20,0
73.5,3.2,19x39x15,0
270.1,5.2,31x11x10,0
97.1,3.2,20x34x18,0
50.6,1.5,17x28x21,0
333.8,4.2,19x29x28,0
129.7,3.7,48x10x26,0
253.9,5.5,43x35x24,0
143.8,3.7,30x35x16,1
239.5,4.4,37x21x16,0
193.4,3.6,22x32x14,0
95.4,3.2,46x14x14,0
70.7,3.3,32x25x20,0
208.4,3.9,39x17x21,0
76.6,2.4,19x31x15,0
325.0,4.8,32x11x30,0
211.3,4.4,38x13x14,0
89.6,2.1,48x26x28,0
130.7,2.8,50x35x27,0
280.3,4.5,15x15x11,0
64.3,1.5,25x15x10,0
251.6,5.2,43x17x21,0
143.1,4.3,23x13x10,0
249.1,4.1,46x28x28,0
142.0,3.4,20x37x15,0
100.3,2.2,18x40x30,0
274.9,4.5,40x36x24,0
323.2,5.5,49x26x18,0
90.0,3.4,49x28x22,0
330.7,5.6,29x23x14,0
186.4,2.7,29x16x13,0
107.8,2.1,19x31x16,0
130.0,4.2,50x32x19,0
147.0,3.9,34x23x12,0
327.8,6.1,36x17x20,0
125.4,3.7,31x14x17,1
199.5,2.8,47x27x19,0
188.1,4.8,22x37x24,0
252.2,5.1,43x14x11,0
95.5,3.4,22x37x15,1
120.5,3.2,44x35x17,0
112.5,2.6,50x33x25,0
261.0,4.9,42x29x20,0
341.4,4.7,49x13x14,0
301.1,5.9,35x17x23,1
138.0,4.1,39x23x29,0
268.5,4.7,48x15x30,0
50.2,1.9,30x26x12,0
247.7,3.4,47x27x29,0
257.3,3.6,34x18x25,0
343.9,4.9,20x14x28,0
191.8,2.5,18x35x25,0
275.7,4.1,23x31x17,1
282.1,3.4,22x34x20,0
298.5,4.2,19x34x18,0
233.1,5.1,42x10x8,0
247.1,4.0,24x22x28,0
74.0,3.2,50x19x21,0
105.9,2.4,50x13x9,0
205.2,4.3,50x14x18,0
85.6,3.1,29x11x9,0
343.4,5.1,47x13x12,1
73.6,2.1,28x32x21,0
262.3,3.5,31x38x18,0
220.6,3.4,25x27x9,0
67.9,1.8,39x13x18,0
182.2,3.6,29x34x17,0
130.3,2.7,25x37x19,0
56.5,3.3,50x27x30,0
155.6,4.5,24x29x16,0
275.0,4.6,38x29x9,0
183.9,4.0,21x20x20,0
89.7,3.3,15x12x24,0
251.9,3.7,48x39x18,0
295.8,4.9,38x10x23,0
289.4,3.6,49x29x18,0
212.4,5.1,15x36x24,0
126.0,2.8,28x40x25,0
242.0,3.3,31x11x23,0
258.0,5.0,16x10x12,0
166.0,3.3,48x20x12,0
231.4,3.0,24x35x13,0
140.5,3.8,15x20x29,0
338.6,6.1,22x30x27,0
136.0,2.4,17x12x17,0
119.9,3.8,45x21x19,0
239.3,4.2,22x13x17,0
159.7,4.0,24x27x21,0
212.8,2.9,24x36x11,0
296.2,4.7,43x22x9,0
125.5,3.8,31x30x25,0
206.5,4.3,34x25x11,0
259.7,4.9,15x37x26,1
206.6,2.8,16x34x10,0
289.6,3.8,35x28x21,0
181.4,4.4,33x28x20,0
253.3,5.0,28x27x30,0
292.1,4.4,19x24x10,0
287.0,4.8,22x26x16,0
284.9,4.1,39x12x15,0
276.8,4.6,16x18x10,0
96.4,3.9,33x12x16,0
193.2,3.8,28x21x10,0
224.1,5.0,37x34x22,0
165.1,3.9,26x22x17,0
54.0,1.8,29x15x24,0
205.8,3.7,28x28x10,0
155.2,2.3,37x29x10,0
143.3,2.9,35x26x23,0
234.6,3.8,22x15x30,0
176.1,2.7,28x40x25,0
84.5,2.7,27x19x29,0
107.7,1.7,19x21x23,0
249.9,4.4,35x26x8,0
159.2,4.5,34x14x10,0
259.6,3.5,20x22x17,0
138.1,3.2,50x39x27,0
334.0,5.3,34x14x24,0
188.6,4.1,27x14x20,0
340.4,4.0,44x30x19,0
289.8,3.7,29x40x24,0
56.0,1.8,34x34x13,1
332.4,4.9,40x34x24,0
260.0,5.4,16x22x16,0
200.9,4.4,50x19x15,1
57.1,1.2,30x12x24,0
272.0,4.4,45x28x25,0
242.6,4.9,36x22x15,0
317.6,4.7,22x33x16,0
195.7,4.1,36x15x18,0
245.1,4.7,47x34x25,0
203.6,4.7,41x31x22,0
150.8,3.3,18x18x21,0
137.0,1.9,39x20x9,0
141.1,3.3,45x39x30,0
67.4,1.8,37x12x19,0
280.1,5.5,36x34x25,0
58.8,2.6,34x33x19,0
113.6,2.0,19x32x28,0
243.5,4.3,25x23x25,0
257.3,4.8,17x17x12,1
326.7,6.2,39x25x18,0
163.1,2.1,20x24x18,0
147.7,4.0,24x19x23,0
81.0,2.2,22x24x30,0
119.7,2.5,24x23x20,0
235.1,4.2,25x17x21,0
253.4,3.1,46x23x30,0
115.4,2.5,37x29x25,0
166.9,2.7,32x32x29,0
109.4,4.0,36x30x21,0
165.0,3.0,16x34x18,0
237.5,3.9,30x23x26,1
80.0,1.4,25x18x9,0
56.3,1.3,16x18x26,0
118.6,3.3,27x32x12,0
265.6,4.3,47x20x9,0
55.0,2.8,44x30x11,0
267.1,3.5,50x35x24,0
206.0,4.4,24x20x14,0
291.5,3.7,48x16x14,0
295.6,3.7,32x39x12,0
61.6,2.3,33x15x16,0
336.3,6.2,31x36x14,0
109.1,2.8,34x26x26,0
164.5,3.4,26x21x15,0
80.1,3.3,32x23x8,0
293.7,5.3,33x32x14,0
293.5,4.1,40x23x17,0
61.4,3.6,34x26x27,1
153.8,2.7,35x16x29,0
93.7,1.6,39x22x15,0
288.5,4.8,40x27x29,0
327.8,4.0,28x18x25,0
93.3,3.1,26x19x19,0
95.5,2.3,16x39x23,0
225.1,4.6,15x37x28,0
262.9,4.3,50x40x22,0
118.2,4.0,15x33x19,0
70.8,3.4,46x14x28,0
100.8,2.1,31x20x29,0
72.2,2.3,22x26x23,0
293.2,5.3,15x21x28,0
67.4,1.8,17x39x15,0
85.0,2.7,41x35x12,0
238.9,4.0,16x36x16,0
112.9,4.1,16x11x27,0
54.1,2.6,46x21x29,0
200.6,2.5,46x26x14,0
82.7,2.3,34x38x9,0
303.8,6.0,29x22x20,0
100.1,2.6,39x24x23,0
159.8,2.3,21x35x11,0
224.0,3.7,44x26x17,0
74.7,3.4,15x27x18,0
184.0,3.3,22x17x12,0
77.7,2.0,32x39x11,0
184.0,2.5,37x23x28,0
228.1,4.3,28x18x8,0
289.7,5.5,40x25x8,0
181.0,2.7,33x13x25,0
319.8,5.5,43x34x11,0
68.6,1.9,18x26x12,0
230.3,3.4,41x40x24,0
220.5,2.8,46x23x16,0
288.7,5.6,15x20x14,0
111.6,3.5,34x18x19,0
101.7,2.2,49x21x20,0
169.4,4.1,18x23x10,1
65.9,2.0,25x28x9,0
56.7,2.0,46x40x30,0
205.7,3.7,32x14x17,0
192.8,4.9,21x30x18,0
290.9,3.4,42x13x14,0
196.1,4.5,29x27x15,0
165.0,2.6,29x19x25,0
211.0,3.1,34x10x14,0
296.3,5.6,33x10x10,0
221.9,3.3,48x40x8,1
247.0,5.4,15x20x12,0
199.4,3.6,36x39x22,0
155.8,2.2,21x17x25,0
129.9,4.1,47x33x19,0
243.0,3.4,38x14x16,0
209.4,4.4,15x40x30,0
273.1,4.0,19x16x11,0
78.9,2.6,28x10x20,0
151.2,3.6,40x17x18,0
168.5,2.7,50x23x16,0
105.6,1.7,15x29x25,0
155.7,4.0,44x11x18,0
70.0,1.8,27x28x21,0
225.2,3.1,46x31x14,0
277.3,4.5,40x29x29,1
298.4,5.0,18x30x28,1
55.0,2.3,18x17x17,1
267.0,5.2,35x16x25,0
53.0,2.2,32x34x20,0
106.7,2.0,20x38x26,0
63.7,2.6,45x32x16,0
171.4,3.5,36x40x23,0
233.3,4.6,15x23x30,0
90.1,3.0,29x10x25,0
80.7,3.3,25x17x21,0
258.6,4.3,33x13x11,0
254.7,4.2,47x38x29,0
231.5,5.3,41x28x21,0
232.3,4.3,29x38x28,0
195.8,4.9,22x33x16,0
101.3,2.7,26x37x17,0
58.1,3.2,16x36x28,0
102.4,1.9,39x29x13,0
297.7,5.0,21x29x26,0
97.6,3.9,29x28x19,0
106.1,1.8,50x38x13,0
308.6,5.1,38x31x24,0
244.2,5.0,31x17x20,0
239.6,2.9,30x36x23,0
339.4,4.1,35x32x10,0
149.2,2.8,17x25x25,0
149.6,3.3,45x36x11,0
181.1,3.6,17x29x30,0
226.6,4.6,43x26x9,0
190.0,3.7,30x23x10,0
286.5,4.1,50x29x15,0
172.6,3.7,41x28x14,0
151.1,2.3,16x34x17,0
104.2,2.7,38x19x23,0
275.2,3.6,45x17x29,0
184.5,2.9,25x19x13,0
143.1,2.9,24x30x16,0
328.6,4.2,26x32x26,0
63.4,1.8,40x23x27,0
343.7,5.3,19x14x13,0
261.6,3.9,42x31x15,0
218.0,3.6,25x39x23,0
194.5,3.5,42x32x23,0
307.1,5.6,25x34x17,0
251.0,4.2,29x10x20,0
244.4,4.2,38x35x30,0
117.4,4.0,28x27x23,0
159.6,4.5,25x24x10,0
219.5,4.2,20x18x29,0
329.0,5.1,44x38x16,0
208.1,2.7,47x19x9,0
317.2,4.2,18x26x30,0
150.5,2.9,40x10x26,0
157.9,4.6,32x15x16,0
