ShipmentID,OrderID,CustomerID,Origin,Destination,Carrier,RouteID,PlannedShipDate,ActualShipDate,PlannedDeliveryDate,ActualDeliveryDate,Status,ShipmentType,Weight,Volume,Dimensions,DelayFlag,DisruptionReason,Weather,Traffic,PublicEvent,VehicleID,EngineHours,Mileage,FuelConsumption,GPS,Temperature,Vibration,MaintenanceDate,MaintenanceType,BreakdownFlag,PackageImage,ImageLabel,IncidentFlag,AnomalyFlag
10355,14355,C470,Atlanta,Austin,FedEx,R11,2025-05-27,2025-05-28,2025-05-28,2025-05-28,Delivered,Standard,338.2,5.0,46x24x12,0,,Rain,High,Strike,V028,7028,69004,7.5,"52.5669,-56.952;-19.9812,161.8664",18,0.03,2025-05-15,Brake Check,0,package_10355_before.jpg,OK,0,1
10356,14356,C561,Philadelphia,Orlando,UPS,R4,2025-05-31,2025-05-31,2025-06-06,2025-06-06,Delivered,Fragile,294.3,5.3,21x26x17,0,,Sunny,Moderate,Strike,V005,4348,85446,6.8,"81.7434,28.7397;-31.1233,157.1283",22,0.1,2025-05-17,Battery Replacement,0,package_10356_before.jpg,Damaged,0,0
10357,14357,C706,New York,Seattle,UPS,R13,2025-05-23,2025-05-23,2025-05-27,2025-05-29,Delivered,Express,236.0,4.7,20x36x28,0,,Clear,High,Strike,V003,4540,49009,10.1,"73.0446,112.7098;8.2541,167.3772",25,0.08,2025-04-26,Battery Replacement,0,package_10357_before.jpg,Damaged,0,0
10358,14358,C626,Chicago,Denver,DHL,R9,2025-05-18,2025-05-18,2025-05-23,2025-05-23,Delivered,Fragile,255.1,4.7,42x14x25,0,,Sunny,Low,Strike,V027,2676,50394,11.6,"53.4767,-94.5246;-51.9877,-34.4187",17,0.04,2025-04-18,Oil Change,0,package_10358_before.jpg,Damaged,0,0
10359,14359,C794,Dallas,Orlando,DHL,R7,2025-05-10,2025-05-10,2025-05-14,2025-05-16,Delivered,Standard,67.9,2.0,15x15x12,0,,Cloudy,Moderate,Strike,V023,2939,99135,7.6,"-37.725,49.7246;35.3671,-9.202",25,0.07,2025-05-07,Oil Change,0,package_10359_before.jpg,OK,0,0
10360,14360,C821,New York,Phoenix,UPS,R2,2025-05-31,2025-05-31,2025-06-02,2025-06-03,Delivered,Standard,110.0,1.8,33x37x19,0,,Storm,Moderate,Holiday,V011,1829,72645,10.2,"65.6292,-78.5709;-26.9151,102.2193",30,0.09,2025-05-19,Filter Change,0,package_10360_before.jpg,OK,0,0
10361,14361,C864,Boston,Austin,UPS,R14,2025-05-08,2025-05-08,2025-05-12,2025-05-12,Delivered,Express,275.9,4.3,37x32x9,0,,Cloudy,High,Holiday,V025,4270,114481,6.9,"55.859,-139.8757;-46.8098,-102.3907",21,0.04,2025-04-15,Filter Change,0,package_10361_before.jpg,Damaged,0,0
10362,14362,C942,Houston,San Francisco,DHL,R14,2025-05-08,2025-05-09,2025-05-11,2025-05-12,Delivered,Express,155.4,2.1,28x15x21,0,,Storm,Severe,Strike,V010,1166,87106,10.0,"-20.6715,-44.0662;-49.1287,-141.8093",15,0.07,2025-04-29,Inspection,0,package_10362_before.jpg,Damaged,0,0
10363,14363,C243,San Diego,Phoenix,DHL,R8,2025-05-22,2025-05-22,2025-05-25,2025-05-25,Delivered,Fragile,261.6,4.0,46x27x21,0,,Clear,Moderate,None,V004,7117,50186,9.8,"46.6496,-147.844;-55.0714,111.6767",27,0.03,2025-05-02,Brake Check,0,package_10363_before.jpg,Damaged,0,0
10364,14364,C112,Miami,Los Angeles,UPS,R15,2025-05-26,2025-05-27,2025-06-02,2025-06-04,Delivered,Standard,77.0,2.6,43x21x11,0,,Clear,Severe,Holiday,V020,6497,86895,6.0,"-10.693,121.8651;3.2071,-150.5015",18,0.02,2025-05-02,Battery Replacement,0,package_10364_before.jpg,Damaged,0,0
10365,14365,C205,Philadelphia,Denver,FedEx,R8,2025-05-07,2025-05-07,2025-05-11,2025-05-11,Delayed,Express,91.1,2.8,35x12x15,1,,Storm,Moderate,Holiday,V002,1700,68676,6.6,"18.8588,1.8506;43.5604,76.3253",22,0.05,2025-05-03,Oil Change,0,package_10365_before.jpg,Damaged,0,0
10366,14366,C251,Atlanta,Seattle,FedEx,R3,2025-05-25,2025-05-26,2025-05-27,2025-05-29,Delivered,Standard,165.3,2.2,40x21x15,0,,Clear,Severe,Holiday,V004,5520,139198,6.7,"80.8879,96.2087;-16.2305,70.4659",20,0.05,2025-05-07,Inspection,0,package_10366_before.jpg,OK,0,0
10367,14367,C699,Boston,Denver,DHL,R13,2025-05-28,2025-05-28,2025-06-01,2025-06-01,Delayed,Standard,131.6,3.9,23x26x15,1,,Rain,Severe,Strike,V021,2278,41245,9.7,"-1.405,32.1588;77.228,-146.675",19,0.03,2025-05-25,Inspection,0,package_10367_before.jpg,Damaged,0,0
10368,14368,C680,Detroit,Houston,UPS,R15,2025-05-16,2025-05-17,2025-05-21,2025-05-21,Delivered,Express,73.7,1.3,18x16x16,0,,Cloudy,Low,None,V013,3295,75502,11.7,"-64.2032,-25.6915;25.1544,-31.7546",27,0.09,2025-04-18,Filter Change,0,package_10368_before.jpg,Damaged,0,0
10369,14369,C907,Houston,Phoenix,DHL,R18,2025-05-27,2025-05-28,2025-06-03,2025-06-05,Delivered,Standard,148.2,4.4,18x40x9,0,,Storm,High,None,V021,5037,127308,11.6,"89.4758,33.826;-1.7026,-93.1691",24,0.01,2025-05-16,Inspection,0,package_10369_before.jpg,OK,0,0
10370,14370,C861,San Diego,Houston,FedEx,R16,2025-05-04,2025-05-04,2025-05-10,2025-05-10,Delivered,Standard,290.8,5.0,23x29x25,0,,Storm,High,None,V020,5465,38305,6.3,"82.46,-19.4832;-53.6047,-97.8996",26,0.05,2025-04-08,Brake Check,0,package_10370_before.jpg,Damaged,0,0
10371,14371,C517,Philadelphia,San Francisco,DHL,R16,2025-05-21,2025-05-21,2025-05-28,2025-05-29,Delayed,Fragile,102.5,3.8,20x21x30,1,,Storm,High,None,V016,7254,58922,6.2,"-71.8601,-158.685;0.2949,128.5697",24,0.02,2025-05-05,Brake Check,0,package_10371_before.jpg,Damaged,0,0
10372,14372,C839,Houston,Miami,DHL,R16,2025-05-30,2025-05-30,2025-05-31,2025-06-02,Delivered,Express,325.7,5.8,49x22x11,0,,Storm,High,None,V008,7821,88312,11.4,"16.3588,102.7796;-66.2398,-133.3418",19,0.05,2025-05-11,Filter Change,0,package_10372_before.jpg,Damaged,0,0
10373,14373,C972,Detroit,Houston,UPS,R10,2025-05-13,2025-05-14,2025-05-18,2025-05-18,Disrupted,Fragile,142.8,2.9,43x24x20,1,Weather Delay,Cloudy,Low,Strike,V029,6245,52212,11.4,"83.2655,38.9391;-62.5409,-11.6456",26,0.04,2025-04-23,Battery Replacement,0,package_10373_before.jpg,OK,1,0
10374,14374,C188,Boston,Orlando,UPS,R10,2025-05-02,2025-05-02,2025-05-07,2025-05-07,Delivered,Standard,177.8,4.5,28x10x25,0,,Clear,Low,None,V024,7959,23546,6.5,"-23.1607,-27.5458;47.5429,116.0623",20,0.01,2025-04-03,Oil Change,0,package_10374_before.jpg,OK,0,0
10375,14375,C975,New York,Austin,UPS,R16,2025-05-10,2025-05-10,2025-05-12,2025-05-12,Delayed,Express,212.6,4.9,15x30x29,1,,Storm,Moderate,Strike,V023,5697,66224,7.9,"-18.9046,2.323;40.3546,-165.6868",20,0.07,2025-04-23,Filter Change,0,package_10375_before.jpg,Damaged,0,0
10376,14376,C215,Boston,Denver,DHL,R15,2025-05-05,2025-05-06,2025-05-10,2025-05-10,Delivered,Express,240.3,3.3,16x12x27,0,,Rain,Low,None,V004,4176,22411,11.3,"-56.9281,173.2381;16.822,64.8677",20,0.03,2025-04-08,Oil Change,0,package_10376_before.jpg,OK,0,0
10377,14377,C360,Boston,Houston,DHL,R19,2025-05-27,2025-05-27,2025-05-29,2025-05-30,Disrupted,Standard,197.8,4.1,42x35x23,1,Vehicle Breakdown,Cloudy,Low,Strike,V022,1522,21383,4.7,"86.2708,3.5327;-4.5781,123.9867",26,0.02,2025-05-18,Battery Replacement,0,package_10377_before.jpg,Damaged,0,0
10378,14378,C195,Boston,Miami,UPS,R20,2025-05-25,2025-05-25,2025-05-26,2025-05-26,Delivered,Standard,333.5,5.4,25x35x13,0,,Storm,Low,Holiday,V015,2584,140632,11.6,"-15.0216,19.4465;-10.343,-61.7657",27,0.09,2025-05-11,Oil Change,0,package_10378_before.jpg,OK,0,0
10379,14379,C822,Chicago,Orlando,UPS,R15,2025-05-22,2025-05-22,2025-05-25,2025-05-27,Delivered,Express,317.0,4.8,27x20x15,0,,Clear,Low,Holiday,V011,3311,50456,5.2,"-79.0191,-25.4195;23.1716,-142.1898",16,0.09,2025-04-27,Filter Change,0,package_10379_before.jpg,Damaged,0,0
10380,14380,C990,Miami,Miami,FedEx,R11,2025-05-28,2025-05-29,2025-06-04,2025-06-05,Delivered,Express,288.8,3.9,48x39x15,0,,Clear,Moderate,None,V019,2181,75597,11.4,"71.3392,-59.7079;-33.1484,-13.5918",18,0.05,2025-05-06,Filter Change,0,package_10380_before.jpg,OK,0,0
10381,14381,C398,Atlanta,San Francisco,DHL,R12,2025-05-30,2025-05-30,2025-06-03,2025-06-03,Disrupted,Express,89.8,2.0,50x40x16,1,Weather Delay,Rain,Severe,Holiday,V025,5821,109547,4.6,"85.2918,-142.8951;25.8047,-50.1047",20,0.08,2025-05-15,Filter Change,0,package_10381_before.jpg,Damaged,0,0
10382,14382,C156,Atlanta,Los Angeles,FedEx,R16,2025-05-25,2025-05-25,2025-05-27,2025-05-28,Delivered,Standard,66.7,2.6,39x13x18,0,,Storm,High,Strike,V030,3102,80416,7.9,"-30.457,151.1757;78.7141,-9.832",28,0.04,2025-05-20,Oil Change,0,package_10382_before.jpg,OK,0,1
10383,14383,C896,Philadelphia,Miami,UPS,R6,2025-05-23,2025-05-23,2025-05-27,2025-05-27,Delivered,Fragile,333.8,6.0,45x17x22,0,,Rain,Moderate,Strike,V003,3664,26032,6.8,"-70.8783,-7.3252;-25.233,115.0252",15,0.02,2025-04-28,Oil Change,0,package_10383_before.jpg,OK,0,0
10384,14384,C196,Houston,Orlando,FedEx,R16,2025-05-02,2025-05-03,2025-05-08,2025-05-08,Disrupted,Fragile,116.7,3.6,15x36x26,1,Strike,Clear,Moderate,None,V023,6587,25605,10.8,"60.9383,78.2304;-55.0101,-17.8383",16,0.01,2025-04-18,Inspection,0,package_10384_before.jpg,Damaged,0,0
10385,14385,C976,Detroit,Orlando,UPS,R13,2025-05-26,2025-05-26,2025-05-28,2025-05-28,Delivered,Express,115.3,2.7,20x34x26,0,,Rain,Low,Holiday,V026,3989,71707,11.0,"24.7501,-97.9222;-20.4931,49.6071",22,0.09,2025-05-05,Battery Replacement,0,package_10385_before.jpg,Damaged,1,0
10386,14386,C586,New York,Seattle,DHL,R6,2025-05-01,2025-05-02,2025-05-05,2025-05-06,Delayed,Fragile,221.5,4.9,50x16x16,1,,Rain,Moderate,Strike,V025,4993,85147,11.5,"66.4711,-153.8276;18.131,-30.2325",21,0.05,2025-04-09,Battery Replacement,0,package_10386_before.jpg,OK,0,0
10387,14387,C271,Detroit,Los Angeles,FedEx,R8,2025-05-07,2025-05-07,2025-05-12,2025-05-12,Delayed,Fragile,244.0,4.6,50x13x17,1,,Rain,Severe,Strike,V005,4891,84476,10.3,"3.2126,-81.1506;28.3645,134.8279",30,0.02,2025-04-30,Inspection,0,package_10387_before.jpg,Damaged,0,0
10388,14388,C168,Detroit,Miami,DHL,R8,2025-05-01,2025-05-01,2025-05-08,2025-05-08,Delivered,Standard,57.1,3.6,19x28x30,0,,Rain,Low,None,V028,2522,144021,5.1,"-53.7782,97.0327;67.3091,-92.4256",26,0.05,2025-04-07,Brake Check,0,package_10388_before.jpg,Damaged,0,0
10389,14389,C127,New York,Seattle,FedEx,R11,2025-05-01,2025-05-02,2025-05-03,2025-05-03,Delivered,Standard,221.4,3.3,37x38x12,0,,Storm,High,Strike,V022,6532,145809,9.3,"17.6362,-149.188;-12.1844,169.6081",15,0.02,2025-04-22,Brake Check,0,package_10389_before.jpg,OK,1,0
10390,14390,C670,Dallas,Los Angeles,DHL,R18,2025-05-21,2025-05-21,2025-05-22,2025-05-24,Delivered,Express,188.8,3.4,35x29x23,0,,Clear,Low,None,V025,1751,102728,5.4,"-66.5725,146.7295;-39.932,-170.1937",20,0.1,2025-05-16,Battery Replacement,0,package_10390_before.jpg,Damaged,0,0
10391,14391,C829,Chicago,Los Angeles,DHL,R18,2025-05-15,2025-05-15,2025-05-22,2025-05-24,Delivered,Express,319.8,4.7,41x31x23,0,,Clear,Low,Strike,V013,3035,80035,10.1,"53.4829,28.9493;73.1701,-97.5344",29,0.02,2025-05-09,Oil Change,0,package_10391_before.jpg,OK,0,0
10392,14392,C520,Houston,Orlando,DHL,R4,2025-05-23,2025-05-23,2025-05-25,2025-05-25,Delayed,Standard,260.1,4.0,30x19x30,1,,Clear,High,None,V003,5059,124294,6.3,"45.0576,-33.9563;-76.9644,148.8816",18,0.07,2025-05-17,Oil Change,0,package_10392_before.jpg,Damaged,0,0
10393,14393,C740,Detroit,Denver,DHL,R15,2025-05-06,2025-05-06,2025-05-08,2025-05-08,Delivered,Standard,250.6,3.5,44x26x20,0,,Sunny,Moderate,None,V013,6260,79360,5.7,"-12.1922,-15.3836;-51.6576,-149.8679",27,0.03,2025-05-03,Brake Check,0,package_10393_before.jpg,OK,0,0
10394,14394,C558,Dallas,Los Angeles,FedEx,R11,2025-05-05,2025-05-05,2025-05-09,2025-05-11,Delivered,Fragile,243.0,3.2,38x40x30,0,,Rain,Low,Holiday,V015,3952,149402,5.5,"81.3134,89.9424;23.759,-85.0296",20,0.06,2025-04-16,Battery Replacement,0,package_10394_before.jpg,Damaged,0,0
10395,14395,C305,Dallas,Orlando,DHL,R3,2025-05-01,2025-05-01,2025-05-05,2025-05-05,Delivered,Express,184.0,3.9,16x33x14,0,,Storm,Severe,Strike,V006,6655,22948,10.0,"39.2324,-177.8728;85.1226,70.5208",30,0.02,2025-04-01,Brake Check,0,package_10395_before.jpg,OK,0,0
10396,14396,C574,Miami,Phoenix,UPS,R4,2025-05-24,2025-05-24,2025-05-27,2025-05-27,Delivered,Fragile,286.6,5.3,38x12x18,0,,Clear,Low,Holiday,V025,2842,140899,5.0,"-52.9255,48.7371;14.3842,141.42",16,0.08,2025-04-26,Brake Check,0,package_10396_before.jpg,OK,0,0
10397,14397,C110,San Diego,Las Vegas,FedEx,R15,2025-05-09,2025-05-09,2025-05-13,2025-05-13,Disrupted,Fragile,317.6,4.2,29x35x22,1,Weather Delay,Clear,High,Strike,V023,6945,80575,7.4,"-64.3552,-174.3308;-47.4986,-50.0348",30,0.07,2025-04-20,Inspection,0,package_10397_before.jpg,OK,0,1
10398,14398,C248,Boston,Miami,FedEx,R11,2025-05-09,2025-05-10,2025-05-16,2025-05-16,Delayed,Fragile,267.3,4.4,38x10x27,1,,Sunny,High,Strike,V002,4584,75445,5.0,"9.9609,-32.7769;-53.0365,163.0216",20,0.03,2025-04-13,Oil Change,0,package_10398_before.jpg,Damaged,1,0
10399,14399,C857,Chicago,Los Angeles,FedEx,R3,2025-05-03,2025-05-03,2025-05-10,2025-05-10,Delivered,Fragile,157.5,4.0,26x25x22,0,,Cloudy,High,Holiday,V006,7661,69430,7.5,"-30.8583,96.6877;26.2915,29.9788",27,0.03,2025-05-01,Oil Change,0,package_10399_before.jpg,OK,0,0
10400,14400,C248,New York,Orlando,DHL,R15,2025-05-31,2025-05-31,2025-06-07,2025-06-09,Delivered,Fragile,149.4,2.8,36x11x18,0,,Cloudy,High,None,V009,1247,119790,6.7,"-31.566,-49.2756;-85.1741,11.2222",19,0.05,2025-05-25,Filter Change,0,package_10400_before.jpg,Damaged,0,0
10401,14401,C141,Houston,Miami,UPS,R10,2025-05-14,2025-05-14,2025-05-16,2025-05-17,Delivered,Fragile,129.1,4.0,47x26x27,0,,Rain,Severe,None,V028,4898,41286,6.1,"33.5878,-105.0536;5.6127,-45.5727",22,0.05,2025-04-26,Oil Change,0,package_10401_before.jpg,OK,0,0
10402,14402,C908,Chicago,Las Vegas,UPS,R16,2025-05-11,2025-05-11,2025-05-17,2025-05-17,Delivered,Standard,244.6,5.1,27x26x13,0,,Rain,Moderate,Holiday,V016,5094,26167,8.0,"86.7538,-90.4219;20.0778,-151.2371",30,0.08,2025-04-12,Brake Check,0,package_10402_before.jpg,OK,0,0
10403,14403,C736,San Diego,Denver,FedEx,R13,2025-05-14,2025-05-14,2025-05-15,2025-05-15,Delivered,Fragile,73.3,1.8,35x27x27,0,,Clear,Moderate,Holiday,V004,4842,45575,8.4,"61.0666,61.867;-85.7122,-13.906",18,0.06,2025-04-21,Filter Change,0,package_10403_before.jpg,Damaged,0,0
10404,14404,C493,Houston,Denver,DHL,R7,2025-05-10,2025-05-10,2025-05-13,2025-05-13,Delivered,Express,333.8,5.1,35x35x30,0,,Rain,Low,None,V005,3002,102625,6.2,"-89.7382,146.3344;56.8614,-62.8375",16,0.03,2025-04-15,Brake Check,0,package_10404_before.jpg,Damaged,0,0
10405,14405,C621,Boston,Seattle,UPS,R16,2025-05-09,2025-05-09,2025-05-13,2025-05-13,Delayed,Standard,190.0,4.0,21x36x27,1,,Rain,Low,Strike,V010,5318,121097,7.2,"-10.4198,158.8234;-53.4808,109.1356",28,0.05,2025-04-26,Battery Replacement,0,package_10405_before.jpg,Damaged,0,0
10406,14406,C876,San Diego,Miami,FedEx,R1,2025-05-03,2025-05-03,2025-05-08,2025-05-08,Delivered,Express,156.4,4.1,21x29x25,0,,Storm,Moderate,None,V028,1544,24707,11.9,"-19.5361,9.4396;28.717,21.298",24,0.01,2025-04-28,Brake Check,0,package_10406_before.jpg,OK,1,0
10407,14407,C505,Detroit,Las Vegas,UPS,R10,2025-05-21,2025-05-21,2025-05-22,2025-05-22,Disrupted,Fragile,257.3,4.2,18x35x9,1,Weather Delay,Clear,Moderate,None,V029,6355,100895,11.4,"19.9704,-3.747;-9.4173,3.0822",29,0.07,2025-04-23,Brake Check,0,package_10407_before.jpg,OK,0,0
10408,14408,C189,Atlanta,Seattle,UPS,R13,2025-05-31,2025-05-31,2025-06-02,2025-06-02,Delivered,Express,234.2,3.5,16x34x19,0,,Storm,High,Holiday,V010,3545,75709,8.1,"-26.7477,-107.4253;-30.0551,-42.3944",26,0.06,2025-05-04,Inspection,0,package_10408_before.jpg,Damaged,0,0
10409,14409,C323,Dallas,Seattle,UPS,R9,2025-05-17,2025-05-17,2025-05-24,2025-05-24,Delivered,Standard,140.4,3.6,45x40x11,0,,Sunny,Moderate,None,V020,5087,55872,8.9,"-55.6111,45.4379;-47.9964,-103.9806",21,0.09,2025-05-05,Filter Change,0,package_10409_before.jpg,Damaged,0,0
10410,14410,C929,Boston,Phoenix,FedEx,R10,2025-05-16,2025-05-16,2025-05-20,2025-05-20,Delivered,Standard,102.9,2.6,38x28x20,0,,Rain,Severe,Strike,V017,2310,102520,9.2,"53.7337,-81.0389;51.8794,44.3745",27,0.07,2025-05-01,Filter Change,0,package_10410_before.jpg,OK,0,0
10411,14411,C296,Chicago,Phoenix,DHL,R6,2025-05-29,2025-05-29,2025-06-03,2025-06-03,Delayed,Express,291.8,4.1,28x31x28,1,,Sunny,Severe,None,V015,3492,47024,9.1,"-48.7583,39.4212;-13.5165,-140.693",20,0.02,2025-05-22,Battery Replacement,0,package_10411_before.jpg,Damaged,0,0
10412,14412,C859,Dallas,Austin,DHL,R15,2025-05-13,2025-05-14,2025-05-15,2025-05-15,Delivered,Fragile,237.8,3.8,39x27x29,0,,Rain,Severe,Holiday,V022,3047,99440,9.7,"66.2829,-119.1887;-23.7103,-94.097",29,0.01,2025-04-29,Battery Replacement,0,package_10412_before.jpg,Damaged,0,0
10413,14413,C777,Boston,Seattle,UPS,R1,2025-05-08,2025-05-08,2025-05-13,2025-05-14,Delayed,Standard,58.2,2.3,45x18x20,1,,Rain,Low,Strike,V014,4675,132920,11.2,"54.5267,-109.5177;-45.2021,-8.1724",20,0.04,2025-04-23,Inspection,0,package_10413_before.jpg,Damaged,0,0
10414,14414,C765,Boston,Austin,DHL,R13,2025-05-16,2025-05-16,2025-05-21,2025-05-22,Delivered,Standard,259.9,4.7,49x33x11,0,,Cloudy,Low,Holiday,V008,3175,117957,7.9,"63.8245,124.4247;40.7527,-149.7966",23,0.03,2025-04-24,Inspection,0,package_10414_before.jpg,OK,0,1
10415,14415,C336,Detroit,Phoenix,FedEx,R4,2025-05-01,2025-05-02,2025-05-05,2025-05-06,Delivered,Fragile,80.1,2.3,22x19x22,0,,Clear,Low,Strike,V013,3007,136804,10.1,"76.6634,34.5109;-69.6308,163.2906",26,0.08,2025-04-29,Oil Change,0,package_10415_before.jpg,OK,0,0
10416,14416,C381,San Diego,Houston,FedEx,R12,2025-05-28,2025-05-29,2025-05-29,2025-05-29,Delayed,Express,266.6,5.1,29x20x8,1,,Clear,Moderate,Holiday,V005,4905,85586,7.2,"-43.3656,88.8963;15.1762,26.4578",24,0.05,2025-05-12,Oil Change,0,package_10416_before.jpg,OK,0,0
10417,14417,C459,San Diego,Las Vegas,UPS,R2,2025-05-22,2025-05-23,2025-05-27,2025-05-27,Delivered,Fragile,90.3,2.2,40x29x12,0,,Clear,Severe,Holiday,V006,2165,123014,6.1,"68.835,-18.9902;54.6457,-6.6175",25,0.04,2025-04-25,Brake Check,0,package_10417_before.jpg,OK,0,0
10418,14418,C385,Miami,Denver,UPS,R18,2025-05-01,2025-05-02,2025-05-08,2025-05-08,Delayed,Fragile,81.7,3.1,24x39x12,1,,Clear,Severe,Holiday,V005,2645,90607,11.1,"-45.4247,25.8617;-52.6092,-74.9065",23,0.05,2025-04-06,Inspection,0,package_10418_before.jpg,Damaged,0,0
10419,14419,C667,Dallas,Houston,DHL,R20,2025-05-07,2025-05-08,2025-05-13,2025-05-13,Delivered,Standard,338.7,4.9,42x22x19,0,,Storm,Moderate,Holiday,V027,1619,132959,11.0,"-36.5118,156.4484;0.6335,-22.6206",15,0.01,2025-04-13,Inspection,0,package_10419_before.jpg,OK,0,0
10420,14420,C583,Houston,Orlando,DHL,R6,2025-05-20,2025-05-20,2025-05-25,2025-05-27,Delivered,Fragile,332.0,5.6,47x36x22,0,,Sunny,High,Holiday,V030,2852,69470,11.6,"-74.7836,58.607;74.0888,-109.3369",29,0.06,2025-05-19,Inspection,0,package_10420_before.jpg,OK,0,0
10421,14421,C548,San Diego,Denver,DHL,R8,2025-05-05,2025-05-05,2025-05-09,2025-05-09,Delivered,Fragile,195.3,3.3,43x25x24,0,,Storm,Low,Strike,V007,1565,43564,6.6,"21.5125,169.4641;31.2464,-159.8185",21,0.03,2025-04-17,Brake Check,0,package_10421_before.jpg,OK,0,0
10422,14422,C268,Dallas,Houston,FedEx,R16,2025-05-12,2025-05-12,2025-05-14,2025-05-14,Delivered,Express,272.6,3.4,39x26x30,0,,Cloudy,Moderate,Holiday,V027,5832,99086,9.3,"23.7731,-141.5683;-48.4811,-140.7591",15,0.09,2025-04-17,Inspection,0,package_10422_before.jpg,OK,0,0
10423,14423,C111,Miami,Los Angeles,FedEx,R12,2025-05-07,2025-05-08,2025-05-09,2025-05-09,Delayed,Express,262.7,4.7,44x11x29,1,,Storm,High,None,V001,5116,143545,8.6,"44.9898,-79.321;-86.4134,-4.1944",27,0.08,2025-04-29,Inspection,0,package_10423_before.jpg,Damaged,0,0
10424,14424,C815,Boston,Seattle,UPS,R1,2025-05-19,2025-05-20,2025-05-23,2025-05-23,Delayed,Standard,238.3,5.3,21x39x8,1,,Cloudy,Moderate,Holiday,V030,5925,122016,11.6,"-71.1112,-133.483;29.7894,90.235",26,0.1,2025-05-17,Inspection,0,package_10424_before.jpg,Damaged,0,0
10425,14425,C823,San Diego,Austin,DHL,R4,2025-05-22,2025-05-23,2025-05-28,2025-05-28,Delivered,Express,102.2,3.4,25x12x13,0,,Clear,Low,Strike,V013,6376,120933,7.3,"-88.6224,-21.0932;36.8605,114.5076",17,0.08,2025-05-14,Filter Change,0,package_10425_before.jpg,Damaged,0,1
10426,14426,C804,San Diego,Orlando,UPS,R12,2025-05-08,2025-05-08,2025-05-14,2025-05-14,Delayed,Express,54.0,1.1,33x31x18,1,,Sunny,Moderate,Holiday,V006,1788,89774,9.4,"-33.2131,-166.138;83.1946,-173.1727",28,0.06,2025-04-21,Battery Replacement,0,package_10426_before.jpg,Damaged,0,0
10427,14427,C605,Atlanta,Phoenix,UPS,R2,2025-05-05,2025-05-06,2025-05-06,2025-05-06,Delivered,Standard,249.8,3.7,19x31x13,0,,Storm,High,Strike,V030,6154,35045,9.7,"-68.9189,-44.9317;-25.0539,5.4309",20,0.02,2025-05-02,Battery Replacement,0,package_10427_before.jpg,OK,0,0
10428,14428,C963,San Diego,Las Vegas,UPS,R5,2025-05-23,2025-05-23,2025-05-26,2025-05-26,Delivered,Express,289.0,3.4,15x39x19,0,,Clear,Severe,Holiday,V003,3352,20729,6.0,"4.3383,-29.34;-87.7199,119.2076",29,0.09,2025-05-12,Battery Replacement,0,package_10428_before.jpg,OK,0,0
10429,14429,C130,Dallas,Austin,DHL,R12,2025-05-20,2025-05-20,2025-05-24,2025-05-26,Delivered,Standard,304.8,5.4,37x20x12,0,,Rain,Moderate,Strike,V027,3386,26347,4.9,"48.0115,-21.3869;20.6241,-150.277",28,0.01,2025-04-25,Oil Change,0,package_10429_before.jpg,OK,1,0
10430,14430,C204,New York,Orlando,DHL,R16,2025-05-14,2025-05-14,2025-05-19,2025-05-19,Delivered,Fragile,132.4,2.4,27x16x17,0,,Rain,Moderate,Holiday,V014,3807,71539,7.0,"-49.0187,172.8624;54.4546,85.9801",25,0.08,2025-05-12,Filter Change,0,package_10430_before.jpg,OK,0,0
10431,14431,C733,Detroit,Las Vegas,DHL,R6,2025-05-19,2025-05-19,2025-05-20,2025-05-22,Disrupted,Express,163.2,2.8,50x20x25,1,Weather Delay,Clear,Severe,Strike,V025,3548,43992,7.1,"-76.0004,-176.7756;36.5589,-145.5214",15,0.08,2025-04-20,Filter Change,0,package_10431_before.jpg,Damaged,0,0
10432,14432,C964,New York,Los Angeles,UPS,R3,2025-05-03,2025-05-03,2025-05-08,2025-05-08,Delivered,Express,328.6,5.3,33x25x17,0,,Storm,High,Strike,V002,4431,88350,4.9,"75.7781,-158.0098;13.2753,148.7197",20,0.02,2025-05-02,Filter Change,0,package_10432_before.jpg,Damaged,0,0
10433,14433,C950,New York,Denver,UPS,R18,2025-05-17,2025-05-17,2025-05-24,2025-05-24,Delivered,Fragile,230.9,3.3,35x26x16,0,,Clear,Low,Strike,V011,1407,86202,6.6,"75.4321,29.9912;7.8851,-176.2977",26,0.04,2025-04-19,Filter Change,0,package_10433_before.jpg,Damaged,0,0
10434,14434,C700,Atlanta,Seattle,FedEx,R5,2025-05-06,2025-05-06,2025-05-11,2025-05-11,Delivered,Express,222.3,4.9,17x21x15,0,,Rain,Severe,Holiday,V002,1112,62698,8.1,"-61.6858,109.955;-41.569,-78.9898",22,0.01,2025-04-19,Battery Replacement,0,package_10434_before.jpg,Damaged,0,0
10435,14435,C890,Detroit,Houston,UPS,R10,2025-05-07,2025-05-08,2025-05-09,2025-05-09,Delivered,Standard,250.0,3.7,47x33x17,0,,Sunny,Moderate,Strike,V005,3144,133461,11.6,"-5.6308,-34.7333;-41.2645,-1.272",18,0.02,2025-04-07,Filter Change,0,package_10435_before.jpg,Damaged,0,0
